x,y,gene,cell
207.808732680774,276.93815378979485,Gene 34,2552
207.382758995328,280.68371360836977,Gene 34,2552
207.85839417480472,277.44685224966395,Gene 35,2552
207.30939636338152,277.5137474303449,Gene 35,2552
206.04851204619646,285.09575737229636,Gene 35,2552
206.3284982646305,282.9643150168548,Gene 35,2552
206.11365541158267,272.46045613923104,Gene 35,2552
207.3975246336702,268.2760625865305,Gene 35,2552
206.92561050332213,283.1952735292875,Gene 36,2552
207.0123171844078,283.57438186336134,Gene 36,2552
205.67393563122002,273.5855680276624,Gene 36,2552
206.90996506692116,282.8765722363728,Gene 36,2552
206.48312233683805,273.757374569241,Gene 39,2552
206.7428465280474,275.0561728066905,Gene 39,2552
206.3250547376789,281.2357975303599,Gene 39,2552
204.94924626518878,274.80025601823263,Gene 41,2552
206.96653826599868,269.24154608434924,Gene 47,2552
206.58191748528486,284.9644483244204,Gene 47,2552
205.12086290352556,278.1197345159446,Gene 47,2552
205.48792337489493,274.15285920229695,Gene 47,2552
206.87872352455042,282.22592023896607,Gene 48,2552
208.04706529623994,277.08869056931013,Gene 48,2552
213.07027766080458,275.3271071938772,Gene 0,2553
213.9256347947122,283.9739539570519,Gene 0,2553
213.5748242544389,283.8995826891528,Gene 0,2553
214.32024330419975,278.9856038394889,Gene 0,2553
213.90319041739147,275.17164848138435,Gene 33,2553
219.01446759622152,282.09135279275625,Gene 33,2553
212.5509327573362,277.04546828342734,Gene 33,2553
218.8911978103671,284.1675433163533,Gene 33,2553
218.4053845840719,275.63970400175714,Gene 33,2553
216.57668322861952,276.762576919472,Gene 33,2553
216.05718354533417,275.3140224704654,Gene 33,2553
211.4744684633542,283.26713350311684,Gene 33,2553
218.3259345889836,284.6988434316028,Gene 33,2553
217.311292226953,281.99077856440107,Gene 33,2553
215.70940712185134,276.93979161120865,Gene 33,2553
213.7848037339477,275.3134469460857,Gene 33,2553
211.57505491370776,284.20890251732015,Gene 34,2553
210.64588793882328,281.74773411587097,Gene 34,2553
210.0704003949292,280.38588934327277,Gene 34,2553
210.53575745995215,280.64167490138846,Gene 34,2553
218.6014430620794,278.6934798023536,Gene 34,2553
215.97720973294042,274.8074798051152,Gene 35,2553
210.71719195826967,277.95581484345325,Gene 35,2553
214.80906027956615,275.84887764445295,Gene 35,2553
217.37615021133826,283.7815136229294,Gene 35,2553
218.28569931204214,283.74274182113754,Gene 35,2553
213.5980345368628,285.62283583952757,Gene 35,2553
217.5575129854328,277.048803063466,Gene 35,2553
216.56654605227857,275.67943856665045,Gene 35,2553
219.40093114850282,281.15757034538166,Gene 36,2553
214.5235060671377,276.12443276040324,Gene 36,2553
212.41553842567095,278.8060192355145,Gene 36,2553
210.2286112386611,280.2094607859408,Gene 36,2553
211.70051383013592,280.896685225689,Gene 36,2553
212.14998239179076,276.60426134252236,Gene 36,2553
212.80680989140177,278.36223138707345,Gene 36,2553
213.1909984447301,282.05921818509415,Gene 39,2553
216.83730862336972,278.3972500535874,Gene 39,2553
217.93576219224983,281.4939295259555,Gene 39,2553
215.74157239860247,286.88811681122445,Gene 39,2553
216.75148315300987,284.987168017725,Gene 39,2553
220.09787653908617,283.4975973427502,Gene 41,2553
217.2383412589555,284.1483407624735,Gene 46,2553
219.5631486944822,278.7702188069739,Gene 47,2553
212.606583460128,278.9879278714292,Gene 47,2553
216.8767799887473,285.9563481646367,Gene 47,2553
211.96113455848374,275.02903820688266,Gene 48,2553
218.60414703358637,279.332698075021,Gene 48,2553
210.43574029462687,281.33160373696427,Gene 48,2553
222.4705996007803,267.76146465340906,Gene 0,2554
223.67150688997296,276.9199662308791,Gene 0,2554
223.43570770530752,271.16791593301934,Gene 1,2554
223.98768644112135,276.60526218190125,Gene 1,2554
223.10756238537786,282.86864889048667,Gene 1,2554
222.83554111873374,282.82649308565647,Gene 19,2554
223.90627666217753,271.18413940254555,Gene 33,2554
223.61139792124314,281.2392417145839,Gene 33,2554
223.45764853673933,268.9601691645235,Gene 33,2554
223.47972095388843,283.34403806065006,Gene 33,2554
221.88960728042488,277.3562805962267,Gene 33,2554
223.32639754409365,270.4234564601634,Gene 33,2554
223.38345628563303,282.62932061916797,Gene 33,2554
223.56935886775472,279.77255108340864,Gene 33,2554
222.54051113671142,285.3878347233137,Gene 33,2554
222.70601939271435,280.19280124222314,Gene 33,2554
221.94094137036475,272.30381229358755,Gene 33,2554
221.73301015436456,272.8521345029391,Gene 33,2554
223.55295698676807,279.1649856599202,Gene 33,2554
221.89861623757747,269.54087942872604,Gene 33,2554
221.67080664706313,273.9000084741939,Gene 33,2554
223.85059512205322,281.76558620215945,Gene 33,2554
222.4660018647019,283.5904472742991,Gene 34,2554
222.95799413211444,283.41134464864996,Gene 34,2554
223.6765182710753,278.0356256356735,Gene 34,2554
221.82413349504216,277.0759720434139,Gene 34,2554
221.95104494251746,274.5747688900119,Gene 34,2554
223.12013368562046,282.5070226014625,Gene 34,2554
222.98945292140306,266.14155303386616,Gene 34,2554
224.03392296649156,273.2264865332373,Gene 34,2554
221.58357489361987,275.5324486408903,Gene 34,2554
222.2878402658443,276.72974416281136,Gene 34,2554
223.58164619848776,269.7563440202548,Gene 35,2554
221.9076407768104,268.9737851192451,Gene 35,2554
222.23688300286108,265.676519152084,Gene 35,2554
222.40039216415835,278.21264726820465,Gene 35,2554
222.9090714634643,266.81688446413017,Gene 35,2554
223.76770228159012,268.9243410883182,Gene 35,2554
221.8643212781777,277.6103938680428,Gene 35,2554
224.29730991259282,278.3105845699447,Gene 35,2554
224.22645062948422,273.31067732334066,Gene 35,2554
222.96745893657345,265.52100456070553,Gene 35,2554
222.30096856792258,275.62582639820505,Gene 36,2554
224.1317079420085,273.5423963898176,Gene 36,2554
222.7677160372732,282.5887727291324,Gene 39,2554
222.18068919236674,278.3222099542605,Gene 39,2554
223.09817429928822,282.0212515924555,Gene 39,2554
222.03261999857924,274.6319486119055,Gene 39,2554
223.29716945014718,283.2261405441873,Gene 47,2554
222.25639333811176,271.376722016244,Gene 47,2554
222.11577584828603,277.05497198184025,Gene 47,2554
223.37944880864384,282.87837202145056,Gene 47,2554
222.81140863792555,266.7170167452505,Gene 48,2554
233.64380908781044,275.45679161444605,Gene 0,2555
234.57977756453624,282.0889349441886,Gene 0,2555
238.07376999233026,275.2093683452112,Gene 0,2555
234.92331265513428,269.007820119024,Gene 0,2555
235.33420780783607,284.5667968847151,Gene 0,2555
232.0962120014484,274.2853548097772,Gene 0,2555
236.35074502847635,270.1028420618148,Gene 33,2555
236.6094448071505,271.5622367372112,Gene 33,2555
234.70246179710003,283.04837271356575,Gene 33,2555
237.3993553253386,272.90130359171764,Gene 33,2555
233.19118708614047,282.085518080481,Gene 33,2555
236.7557141796741,271.4174091963491,Gene 33,2555
235.95908614007635,279.4354381642637,Gene 33,2555
234.89643440460202,269.3503930781924,Gene 33,2555
237.34499582730353,278.22132759424625,Gene 33,2555
231.53630162069385,279.37789824696216,Gene 33,2555
233.63898970963615,270.95428724090266,Gene 33,2555
235.28837600340555,267.7122904458502,Gene 33,2555
237.46141430345244,276.82141375816417,Gene 33,2555
233.68628026288926,278.775416827066,Gene 33,2555
233.61743415532726,280.1924577074428,Gene 33,2555
232.88900963230196,274.755915523917,Gene 33,2555
237.19388311035678,279.15028040922226,Gene 33,2555
235.7919712636057,270.770583002849,Gene 34,2555
235.78650845052294,269.964563684183,Gene 34,2555
235.79574144460756,274.832724583157,Gene 34,2555
236.63133979152036,277.46348070572833,Gene 34,2555
232.5287207646476,280.2487870061402,Gene 34,2555
235.62623132579165,283.99925057162477,Gene 34,2555
236.8800033599502,275.26655629961755,Gene 34,2555
235.74396246035974,282.01003806350195,Gene 34,2555
232.29989623080792,278.90786131339576,Gene 34,2555
237.0368946039895,272.7371831355902,Gene 34,2555
235.12639145164243,272.35031837663155,Gene 34,2555
237.20278499874755,280.0540846586981,Gene 34,2555
232.9570278432905,277.8451646097062,Gene 34,2555
233.7666865062527,282.6623375967232,Gene 35,2555
231.76411666602652,273.6511368674595,Gene 35,2555
235.58992119932256,284.3046208459336,Gene 35,2555
236.0580957919087,270.8679633868846,Gene 35,2555
233.46953791561654,268.7560296974299,Gene 35,2555
232.01914206281714,276.6601255465804,Gene 35,2555
234.87131281214744,267.9927050816387,Gene 35,2555
236.60425034983442,275.44883266295824,Gene 35,2555
236.55271788612023,276.0833489326069,Gene 35,2555
237.0611473330082,276.66917487637414,Gene 36,2555
237.10748601536997,276.6358318555238,Gene 36,2555
232.03299113752547,273.7201173751972,Gene 36,2555
233.7960989039772,283.4305205202037,Gene 36,2555
232.42621532171572,273.15542267205075,Gene 36,2555
233.09874446735654,275.6407145747713,Gene 36,2555
233.2938084927979,272.4905282052314,Gene 36,2555
235.84609839708108,280.3797135813194,Gene 36,2555
235.3665613660455,270.9074655599132,Gene 36,2555
236.14156007801543,273.65413987656905,Gene 39,2555
235.88922046698,272.43348453515796,Gene 43,2555
233.57570574853995,269.9391135318972,Gene 43,2555
232.48976600874735,278.2487962489579,Gene 47,2555
232.91109916665894,274.0517560836872,Gene 47,2555
234.82796987153256,271.6855547613828,Gene 47,2555
232.58249884098305,276.11201253743553,Gene 47,2555
236.66484349664134,282.1712136341016,Gene 47,2555
233.48331346463402,281.22558605218853,Gene 47,2555
233.6893228800187,269.0277242695314,Gene 48,2555
248.51744879802672,280.9429524110293,Gene 0,2556
249.1544470786673,278.0593853056223,Gene 0,2556
245.95389467451784,282.5471567633672,Gene 0,2556
248.11260844010596,282.7612306077538,Gene 0,2556
246.9317839660425,281.29535183791444,Gene 1,2556
248.1796885740365,273.48799850900036,Gene 33,2556
247.1098545094738,268.468065897916,Gene 33,2556
248.3725315393913,282.53219827619665,Gene 33,2556
248.0568347482557,281.59710928262905,Gene 33,2556
247.51291170141278,281.01364339267667,Gene 33,2556
245.6995735493989,271.8162317130715,Gene 33,2556
249.0577529822029,275.9421908112979,Gene 33,2556
245.86201522122602,274.8391835045009,Gene 33,2556
245.48190815806046,273.7386428098726,Gene 33,2556
248.27313762611993,269.7426507767341,Gene 33,2556
247.51015928064908,270.5891635949847,Gene 33,2556
246.82176558786,277.1604682873269,Gene 33,2556
248.0308052636363,271.10480586410347,Gene 33,2556
247.03826967020152,270.651357501051,Gene 33,2556
249.10846402668992,274.73556538055277,Gene 33,2556
247.2017645662236,287.6726771414342,Gene 33,2556
249.06524283003773,278.4203087987092,Gene 33,2556
246.54620305574826,272.15867510236137,Gene 33,2556
246.71414595070766,287.1457827289616,Gene 34,2556
248.24190975941744,271.50068519708833,Gene 34,2556
247.08645141189103,275.9061487757281,Gene 34,2556
247.11378116299045,269.7970503147528,Gene 34,2556
247.6346738409201,278.9473948930818,Gene 34,2556
247.22827318708494,268.78277231246796,Gene 34,2556
246.1849487664359,281.93063830538426,Gene 34,2556
246.86476175393784,270.1541280250371,Gene 34,2556
246.664209431443,270.7304480783874,Gene 34,2556
246.08410114850082,284.36367928925915,Gene 34,2556
247.1733890943447,286.7093854600555,Gene 34,2556
247.28092537306676,284.04821917821465,Gene 34,2556
248.49047573790463,274.7505167254932,Gene 34,2556
246.0884256724037,273.35284472947893,Gene 34,2556
245.55886117208485,276.43051104306807,Gene 34,2556
247.93783568834598,285.54302201170594,Gene 34,2556
248.34450886356495,270.7111583532049,Gene 34,2556
248.45390672552054,274.39417964379993,Gene 34,2556
246.52164671317152,286.8340874971564,Gene 35,2556
246.97834893276865,285.1284049650164,Gene 35,2556
245.07503927436437,280.932274065167,Gene 35,2556
245.94939650355713,281.8966588790747,Gene 35,2556
246.9440309870565,271.8829500343292,Gene 35,2556
248.72315828771804,283.5582513376377,Gene 35,2556
245.15762834895565,283.08127144594306,Gene 36,2556
246.37923043073283,269.3371239278915,Gene 36,2556
247.75020849228886,272.7851518876161,Gene 36,2556
248.5460452990553,277.742187902032,Gene 36,2556
248.42980079072035,271.6027400086761,Gene 47,2556
246.2389048428552,283.52210472432597,Gene 47,2556
246.26423473687927,286.4791180100627,Gene 47,2556
245.84064957650344,273.10822108634454,Gene 47,2556
246.62345588999972,284.74509058962127,Gene 47,2556
247.50659139127382,273.43539388922727,Gene 48,2556
252.3467435536525,274.02638737800055,Gene 0,2557
252.3574847771325,277.5491649257559,Gene 0,2557
254.69797063658504,282.1102277522753,Gene 1,2557
251.2913129582436,277.55228674391566,Gene 9,2557
252.23775478844328,274.5448360726979,Gene 9,2557
251.4227592729253,278.2327289968353,Gene 19,2557
254.90693112698196,283.33675462279587,Gene 32,2557
251.83789481715456,270.61616732917463,Gene 33,2557
253.83532295973214,282.438591824483,Gene 33,2557
254.70791371989154,276.5801156619274,Gene 33,2557
254.91607321601936,278.0871468320035,Gene 33,2557
252.1874297095615,279.3419684221734,Gene 33,2557
251.46444206382827,273.3048323270929,Gene 33,2557
255.29858557248917,274.8017018461555,Gene 33,2557
254.8771927489066,271.4247909779443,Gene 33,2557
254.87663420255734,277.0459820218987,Gene 33,2557
252.16826062339356,275.59912750405726,Gene 33,2557
253.6124369887277,285.6419813432967,Gene 33,2557
252.6398360855008,283.6363098898573,Gene 33,2557
254.86367095603876,280.10481082937343,Gene 33,2557
254.57028918840368,270.9891728438125,Gene 34,2557
253.2978909687188,283.94125241032515,Gene 34,2557
252.33368686800873,283.8231072333307,Gene 34,2557
254.01016354607975,274.46905974268253,Gene 34,2557
255.31014875328626,274.32923050914667,Gene 34,2557
253.79054923008064,274.7914003764599,Gene 34,2557
252.4712450568488,275.6486382240081,Gene 34,2557
255.2402009335762,272.16271859712987,Gene 34,2557
253.15667789344505,283.4415284187071,Gene 34,2557
255.49892591341427,272.4013301228135,Gene 34,2557
251.4815017162315,276.0602009317768,Gene 34,2557
253.68216594893335,283.0219365590607,Gene 35,2557
254.8386043444247,274.9970529999419,Gene 35,2557
253.86996196335843,268.9360766111367,Gene 35,2557
254.5616652162085,277.7840790735604,Gene 35,2557
252.34908535059458,272.4596809138115,Gene 35,2557
253.69773449682165,284.38385680205516,Gene 35,2557
254.85260918578155,278.1273887048931,Gene 35,2557
254.70937108259173,273.48430247738173,Gene 36,2557
254.64696073912415,284.0218103741054,Gene 36,2557
251.88018448267712,277.3470339136656,Gene 36,2557
251.51728685646557,283.18429031609514,Gene 36,2557
251.49133169000928,280.58603710468407,Gene 36,2557
251.71166600853658,273.42839764307575,Gene 36,2557
253.45821622303848,271.2397297269767,Gene 39,2557
252.75330582109856,269.7517053481604,Gene 48,2557
255.0867022360784,274.08241786067055,Gene 48,2557
268.3406472174305,274.8390177011215,Gene 0,2558
268.13296306517793,270.1221068533151,Gene 0,2558
268.2171565380282,284.3731424439478,Gene 0,2558
268.1096043597353,269.54563679229483,Gene 0,2558
268.3320597367959,269.8776863957751,Gene 0,2558
268.1081722519898,267.9862065676159,Gene 1,2558
268.06059339544174,271.67343674874394,Gene 19,2558
268.2602259205515,281.8166974779242,Gene 32,2558
268.12197458071455,278.93001885030395,Gene 32,2558
268.2526874429865,282.53219788615047,Gene 32,2558
268.32584047360575,276.57477371021275,Gene 33,2558
268.2375030340237,284.1917256702882,Gene 33,2558
268.1692208890527,266.7727164134925,Gene 33,2558
268.3210858521207,275.03718407481654,Gene 33,2558
268.17818749354876,272.18226664910827,Gene 33,2558
268.18176616149304,286.2623685719154,Gene 33,2558
268.1678797425968,266.9198599322174,Gene 33,2558
268.1381432066807,283.0540046969467,Gene 33,2558
268.18066630800024,264.128624432784,Gene 33,2558
268.04788850088033,270.9270009358089,Gene 33,2558
268.3469668500548,270.6199732456736,Gene 33,2558
268.2366949174989,282.10404581818057,Gene 33,2558
268.2904943387728,274.31242826369515,Gene 33,2558
268.2772285975198,275.3042884478976,Gene 33,2558
268.2465077469056,265.4037896936311,Gene 33,2558
268.178140030769,267.01750205614167,Gene 33,2558
268.3203344010303,277.6812169139683,Gene 33,2558
268.15537158365896,283.65843526332503,Gene 34,2558
268.27792032770554,283.8575863731801,Gene 34,2558
268.27476485649163,281.8996822300814,Gene 34,2558
268.27413591247625,280.80783098052257,Gene 34,2558
268.2565088597378,279.5072302688829,Gene 34,2558
268.2172143604246,286.6823215074117,Gene 34,2558
268.1860278038087,282.37464962833565,Gene 35,2558
268.29222098480477,268.6202175244238,Gene 35,2558
268.09276193807847,271.9676876001095,Gene 35,2558
268.2803698994788,273.74325106143203,Gene 35,2558
268.0868763748045,279.3190551036322,Gene 35,2558
268.0921485751061,273.4912169580343,Gene 35,2558
268.2136053547062,279.5971750679927,Gene 35,2558
268.3043362159474,278.062903970745,Gene 35,2558
268.11191378053906,273.7985573683397,Gene 35,2558
268.13768609119495,286.187821743182,Gene 35,2558
268.11529152584126,280.2167737502889,Gene 36,2558
268.0843247281639,272.5343010464602,Gene 36,2558
268.1198650022231,268.8497377899255,Gene 36,2558
268.16294191443365,280.9190582559701,Gene 36,2558
268.2324231783465,266.0622316530141,Gene 36,2558
268.15376173300837,285.9730605608453,Gene 39,2558
268.20727683311,266.04741171291937,Gene 39,2558
268.20257863347604,282.74740044365365,Gene 47,2558
268.1615641583304,265.9675362256341,Gene 47,2558
268.1651236569389,268.5682965240411,Gene 47,2558
268.22441950807877,284.0649753520062,Gene 48,2558
273.8913477659306,268.61345097888596,Gene 0,2559
274.6463508013883,269.98905310060354,Gene 0,2559
274.1970155257495,268.4478914039312,Gene 0,2559
273.44238782222277,272.87569195780634,Gene 0,2559
273.4777954252088,277.74320304711966,Gene 1,2559
273.9579079045527,281.1881777455224,Gene 33,2559
273.8185182790372,284.21055161120694,Gene 33,2559
274.660785315147,275.4726867871111,Gene 33,2559
274.3093559483397,283.26891456099645,Gene 33,2559
274.1275491019499,266.27684810231085,Gene 33,2559
274.21617385312004,263.703597418985,Gene 33,2559
273.81258595293394,264.8843297380392,Gene 33,2559
273.5321819718144,266.99287302735394,Gene 33,2559
273.4335804726548,274.9011328460534,Gene 33,2559
274.04819262125716,283.7445551543218,Gene 33,2559
273.4412126672348,277.56836505947456,Gene 33,2559
274.4829796770015,267.7488699679567,Gene 33,2559
273.4331386164838,273.91369314708203,Gene 34,2559
274.3869046383897,277.557889326307,Gene 34,2559
273.7397957208951,277.81450249810695,Gene 34,2559
274.58533586113936,271.2774984574095,Gene 34,2559
274.6544319045608,267.5312672840229,Gene 34,2559
274.6588470077163,274.1816677956644,Gene 34,2559
274.52273559296907,274.5717087197147,Gene 34,2559
273.35785016215067,270.0962127142671,Gene 34,2559
274.3066743497961,266.66585471493687,Gene 34,2559
274.71740407492706,279.87607315822055,Gene 34,2559
274.5966904511322,271.3541276569036,Gene 34,2559
273.5739996488009,268.3795997635971,Gene 34,2559
273.5477586344961,280.4226124685647,Gene 35,2559
273.18927697602555,272.868802300482,Gene 35,2559
274.14180514167373,280.8444530564299,Gene 35,2559
273.8204871829678,271.3476558120445,Gene 35,2559
274.1033329430116,282.4149807146578,Gene 35,2559
273.6901209497268,272.7578839383102,Gene 35,2559
273.94187347844456,279.8763110381856,Gene 35,2559
274.42047598536345,278.15732389300115,Gene 35,2559
273.5553540661271,267.21403971988855,Gene 35,2559
273.4624362504849,272.3662969414599,Gene 35,2559
274.03718222010696,275.99346113101586,Gene 36,2559
274.8721493392163,272.5842195250067,Gene 36,2559
274.37249455520003,265.5625763520937,Gene 36,2559
273.43171594540996,279.3766258705061,Gene 36,2559
274.2959231215585,270.995835016432,Gene 36,2559
274.4093930815303,276.44164357016183,Gene 36,2559
274.2440252362724,268.3675373285786,Gene 39,2559
274.49553172728326,276.7602373628627,Gene 39,2559
274.21716574589783,265.77794794939206,Gene 39,2559
273.7162401659733,267.8878960051756,Gene 39,2559
274.49119452517823,266.91671244950754,Gene 39,2559
273.7818059458514,265.3275749412477,Gene 39,2559
274.3619743824119,276.25157785044877,Gene 39,2559
273.6680676544006,270.41546437899177,Gene 39,2559
274.8532355030725,273.3654265203853,Gene 39,2559
273.55667269175336,275.86108385768324,Gene 47,2559
274.79576796245277,271.51247324151365,Gene 47,2559
274.61370804050966,282.95243181881875,Gene 48,2559
286.09398066305477,285.8858501624281,Gene 0,2560
286.58497877339016,285.16585369451843,Gene 1,2560
281.7861650484062,284.3455215227336,Gene 1,2560
282.8765619459946,276.44371343076995,Gene 1,2560
282.08934938263815,287.23577382069743,Gene 1,2560
284.46086363966725,288.2439023948088,Gene 32,2560
286.968200754001,280.391124668129,Gene 33,2560
281.96754035350153,285.44207159739267,Gene 33,2560
287.26109833059,281.7658677170553,Gene 33,2560
284.76534278809896,278.4930643834398,Gene 33,2560
282.44537442920273,279.5256516901899,Gene 33,2560
286.72499645036584,286.0000858483491,Gene 33,2560
285.40399230516005,276.61912241245795,Gene 33,2560
285.0704807588895,286.08359249192506,Gene 33,2560
285.4156377166513,286.11149337059976,Gene 34,2560
281.99173060656284,286.0254229360898,Gene 34,2560
281.421929269149,279.61750620919906,Gene 34,2560
281.2832718293497,285.3208452072659,Gene 34,2560
286.1423599090729,288.9207021481051,Gene 34,2560
281.0925064716495,281.3358652445468,Gene 35,2560
281.7821247326338,286.3513805552202,Gene 35,2560
287.61374247178236,280.6017777622157,Gene 35,2560
282.87973644212576,286.10884016096503,Gene 35,2560
283.88912605301374,284.3179252701929,Gene 36,2560
284.37895584831296,276.3802276979446,Gene 36,2560
283.32838984986915,287.810492315615,Gene 39,2560
282.10889412652995,287.9369557549765,Gene 39,2560
281.32926897492996,283.7568364305621,Gene 41,2560
286.7911743691485,287.2212803144802,Gene 47,2560
284.9915973431302,288.17347547631346,Gene 48,2560
297.53879686940934,277.81464681284007,Gene 0,2561
294.9802022167948,285.9297615985648,Gene 0,2561
295.9190475381334,272.6321513709528,Gene 0,2561
293.1051135156392,285.5432673319374,Gene 1,2561
295.73088292555815,285.64581820455163,Gene 19,2561
298.6214230225762,275.9080713904588,Gene 32,2561
296.3461794332034,287.0297815271524,Gene 32,2561
293.43291829446076,278.948719690903,Gene 33,2561
295.02010630110414,285.2642004960529,Gene 33,2561
298.64542825921524,277.6459520179987,Gene 33,2561
297.568470256689,286.5862043352779,Gene 33,2561
296.39875080389567,279.0079491214238,Gene 33,2561
297.7069100141362,282.95762491779385,Gene 33,2561
293.9221352593933,286.11874838372813,Gene 33,2561
299.2704577385993,283.8516560377643,Gene 33,2561
295.41273869007676,277.8098784812866,Gene 33,2561
293.8448867407013,274.26198630591705,Gene 33,2561
298.4073654280168,275.10230246499356,Gene 33,2561
295.8861401937696,274.7542861959009,Gene 33,2561
298.3917146053528,283.933829671994,Gene 34,2561
297.5604215639459,277.8852642308009,Gene 34,2561
298.6310522520941,276.6557483956111,Gene 34,2561
295.4056801342301,274.0464691266718,Gene 34,2561
297.0672657350679,275.4743442624991,Gene 34,2561
293.4218853732386,278.7902384761867,Gene 34,2561
298.2547366331642,284.90192500819256,Gene 34,2561
295.5539561336976,275.96858037214633,Gene 34,2561
295.5321466415122,273.3162511431352,Gene 34,2561
295.12973463577265,274.4279608968829,Gene 34,2561
294.63498656858553,278.29954584635556,Gene 34,2561
297.80030448723414,274.5734358758259,Gene 34,2561
294.81654758019926,285.76142094851855,Gene 34,2561
298.2112565025155,280.5827488316836,Gene 34,2561
297.46259387976716,282.83844193508554,Gene 34,2561
297.7367868399555,280.4828650772523,Gene 34,2561
292.9631322173736,284.031280854845,Gene 34,2561
293.0454448328754,277.36553187050345,Gene 34,2561
296.48959737321314,273.9158457289133,Gene 34,2561
297.78012061937875,285.1536726814538,Gene 35,2561
298.972835543904,280.9774563926673,Gene 35,2561
293.596173893674,279.41063765821445,Gene 35,2561
295.9218569845428,287.0271064263023,Gene 35,2561
297.6030517114258,278.1827776533648,Gene 36,2561
298.08225283365334,284.9954771481391,Gene 36,2561
297.12063741887596,272.6305583592689,Gene 36,2561
294.33319217300806,277.7340061988783,Gene 36,2561
297.4369379327193,284.3048006354427,Gene 36,2561
299.93484973693046,283.1060946179697,Gene 36,2561
296.6403847576277,287.44188954634086,Gene 39,2561
294.9429797244706,285.24958908645954,Gene 39,2561
294.8832754873927,273.71898197142883,Gene 39,2561
298.6593528023759,284.67990527893767,Gene 39,2561
293.69083751865327,283.81731372972285,Gene 47,2561
298.51296002578744,274.9642243041537,Gene 47,2561
298.9636136206335,282.90503179982056,Gene 47,2561
294.65208944221615,286.3372950519024,Gene 48,2561
295.5106796960692,288.0993732625786,Gene 48,2561
298.85862585432864,277.39857946981965,Gene 48,2561
305.646288169089,286.32099580218676,Gene 0,2562
305.34363838682043,277.0471196727915,Gene 0,2562
305.68449404635766,269.54226292526744,Gene 0,2562
305.33129162713766,277.8941567358889,Gene 0,2562
305.75941708971646,283.4523578637496,Gene 0,2562
305.6752840382347,284.84135385469904,Gene 1,2562
305.48833477957237,270.4981737990088,Gene 33,2562
305.76410934519254,271.94403388299145,Gene 33,2562
305.6354087449828,272.2850893560448,Gene 33,2562
305.830473468917,274.81347733935274,Gene 34,2562
305.3190537424535,276.38986221907857,Gene 34,2562
305.40460905850233,279.00371333201815,Gene 34,2562
305.9188049777191,280.3428598962992,Gene 34,2562
305.50067524685437,268.0483202781362,Gene 34,2562
305.33218301032144,281.6780564862632,Gene 34,2562
305.6565341927703,265.68333751204455,Gene 34,2562
305.7291069707357,287.64855285742937,Gene 34,2562
305.5466013153284,265.48600104714313,Gene 35,2562
305.8120317886057,283.3934360646686,Gene 35,2562
305.5528866753813,287.0485768716185,Gene 35,2562
305.5777590854926,276.2986653710704,Gene 35,2562
305.70942451797936,267.0211832995403,Gene 35,2562
305.75772576102764,270.78356911759994,Gene 35,2562
305.4090568419898,282.7899108232099,Gene 35,2562
305.7509733384957,269.82086653087885,Gene 35,2562
305.7962837781142,270.5372283491826,Gene 36,2562
305.6433364950253,270.5359521603454,Gene 36,2562
305.77976964929786,286.8623693861179,Gene 36,2562
305.57144198027953,272.68242273023225,Gene 36,2562
305.38371606582257,286.11131510520954,Gene 36,2562
305.45816341852014,276.1836925545264,Gene 36,2562
305.3428473268598,278.6878652687292,Gene 39,2562
305.372831529825,275.30387136525513,Gene 39,2562
305.37400154405833,276.6741864802169,Gene 39,2562
305.89282152438227,280.50240969347294,Gene 39,2562
305.3867168084013,275.4779149565444,Gene 47,2562
305.4529143562051,281.8732289291647,Gene 47,2562
305.5492893703056,270.07801197723325,Gene 48,2562
317.09975725243777,273.2556686780669,Gene 0,2563
312.68426617388144,281.7016505212812,Gene 0,2563
315.4764630428605,281.0986784028468,Gene 0,2563
313.3435977706447,282.15474385171206,Gene 0,2563
312.5298440362892,277.75438800698976,Gene 0,2563
314.65805335201304,274.30696054318804,Gene 0,2563
313.54686372567767,279.48263898371937,Gene 0,2563
313.53754887453516,272.0197362363993,Gene 1,2563
314.4215485029808,274.1016480259624,Gene 1,2563
315.3360734820635,280.34814839648016,Gene 1,2563
313.26178538449415,274.7675058239981,Gene 19,2563
316.96934592579413,272.2738868655832,Gene 19,2563
313.85248608452446,283.09081888876585,Gene 33,2563
312.6307448616815,278.5180684436318,Gene 33,2563
311.82408729342285,277.5790555660226,Gene 33,2563
314.1542538787891,268.4907790227613,Gene 33,2563
316.66435415013245,271.11331367845264,Gene 33,2563
316.12626778223347,269.429231504108,Gene 33,2563
316.47503763022354,269.46864610104507,Gene 33,2563
315.41139338142716,277.9064481516257,Gene 33,2563
313.4640454854705,274.71594755847974,Gene 33,2563
311.98820572945226,273.56007160772145,Gene 33,2563
312.49733422546706,274.7760358503778,Gene 33,2563
311.879346482582,271.8391128830982,Gene 33,2563
317.22853955003774,275.2644861304949,Gene 33,2563
313.3819993425725,278.3147387126671,Gene 33,2563
312.51174448291874,274.7970278419615,Gene 33,2563
315.2408483627739,282.6103103000244,Gene 33,2563
316.86472621406165,277.27216290289743,Gene 34,2563
313.10673630558136,267.83000113274386,Gene 34,2563
312.97588620774667,282.4192519480396,Gene 34,2563
312.7453663841368,281.5573921973168,Gene 34,2563
